order_item_id,order_id,product_id,quantity,unit_price,subtotal
8197,2743,67,4,129.58,518.32
8198,2744,50,5,53.82,269.1
8199,2744,78,2,485.18,970.36
8200,2744,84,3,231.72,695.16
8201,2745,13,4,205.95,823.8
8202,2745,25,4,219.41,877.64
8203,2745,60,2,285.16,570.32
8204,2746,22,4,132.73,530.92
8205,2746,20,5,468.19,2340.95
8206,2746,15,4,271.65,1086.6
8207,2746,58,5,125.93,629.65
8208,2747,83,3,248.56,745.68
8209,2747,26,4,422.35,1689.4
8210,2747,34,4,348.91,1395.64
8211,2747,99,1,300.02,300.02
8212,2747,19,5,153.82,769.1
8213,2748,54,4,459.5,1838
8214,2748,51,2,68.81,137.62
8215,2748,95,1,182.11,182.11
8216,2749,24,3,124.22,372.66
8217,2749,76,1,369.33,369.33
8218,2749,24,2,124.22,248.44
8219,2749,13,4,205.95,823.8
8220,2750,97,2,459.39,918.78
8221,2751,87,5,499.61,2498.05
8222,2751,43,4,471.99,1887.96
8223,2751,36,1,256.3,256.3
8224,2751,75,3,54.82,164.46
8225,2752,40,5,295.42,1477.1
8226,2752,26,3,422.35,1267.05
8227,2752,68,5,421.3,2106.5
8228,2752,50,4,53.82,215.28
8229,2753,45,5,60.95,304.75
8230,2753,9,2,475.18,950.36
8231,2754,9,5,475.18,2375.9
8232,2754,25,4,219.41,877.64
8233,2754,70,1,171.06,171.06
8234,2754,90,5,495.83,2479.15
8235,2755,21,2,285.68,571.36
8236,2755,3,3,222.37,667.11
8237,2755,68,5,421.3,2106.5
8238,2756,94,5,25.54,127.7
8239,2757,75,5,54.82,274.1
8240,2757,22,4,132.73,530.92
8241,2758,85,5,44.53,222.65
8242,2758,55,3,148.84,446.52
8243,2758,37,2,344.56,689.12
8244,2758,39,2,73.96,147.92
8245,2759,10,4,355.47,1421.88
8246,2759,58,3,125.93,377.79
8247,2759,43,5,471.99,2359.95
8248,2759,89,4,33.05,132.2
8249,2760,71,3,228.07,684.21
8250,2760,18,4,147.41,589.64
8251,2760,57,2,129.78,259.56
8252,2761,95,1,182.11,182.11
8253,2761,18,1,147.41,147.41
8254,2761,92,1,86.91,86.91
8255,2761,51,3,68.81,206.43
8256,2762,2,5,365.81,1829.05
8257,2762,26,2,422.35,844.7
8258,2762,87,2,499.61,999.22
8259,2763,5,3,41.82,125.46
8260,2764,46,3,22.72,68.16
8261,2764,59,4,217.48,869.92
8262,2765,49,5,48.28,241.4
8263,2765,71,1,228.07,228.07
8264,2766,62,3,24.46,73.38
8265,2766,18,5,147.41,737.05
8266,2766,60,3,285.16,855.48
8267,2766,31,2,5.09,10.18
8268,2766,9,5,475.18,2375.9
8269,2767,76,4,369.33,1477.32
8270,2768,18,1,147.41,147.41
8271,2769,18,2,147.41,294.82
8272,2769,12,3,458.36,1375.08
8273,2769,63,1,228.34,228.34
8274,2769,63,1,228.34,228.34
8275,2770,91,1,267.41,267.41
8276,2771,50,5,53.82,269.1
8277,2771,81,5,190.81,954.05
8278,2771,28,1,338.73,338.73
8279,2772,94,4,25.54,102.16
8280,2772,63,5,228.34,1141.7
8281,2773,74,5,113.45,567.25
8282,2773,62,1,24.46,24.46
8283,2773,87,3,499.61,1498.83
8284,2773,42,4,495.44,1981.76
8285,2774,46,2,22.72,45.44
8286,2774,59,3,217.48,652.44
8287,2775,20,1,468.19,468.19
8288,2775,26,3,422.35,1267.05
8289,2775,59,3,217.48,652.44
8290,2776,96,3,226.88,680.64
8291,2776,43,4,471.99,1887.96
8292,2776,56,4,262.46,1049.84
8293,2776,26,3,422.35,1267.05
8294,2776,41,2,129.84,259.68
8295,2777,96,4,226.88,907.52
8296,2777,70,2,171.06,342.12
8297,2777,37,5,344.56,1722.8
8298,2778,64,4,131.45,525.8
8299,2779,83,1,248.56,248.56
8300,2779,31,3,5.09,15.27
8301,2780,37,5,344.56,1722.8
8302,2780,12,4,458.36,1833.44
8303,2780,97,2,459.39,918.78
8304,2781,48,2,90.18,180.36
8305,2782,61,2,137.94,275.88
8306,2782,12,4,458.36,1833.44
8307,2783,36,4,256.3,1025.2
8308,2783,98,2,497.8,995.6
8309,2783,93,5,332.77,1663.85
8310,2783,86,4,306.93,1227.72
8311,2784,91,3,267.41,802.23
8312,2784,17,2,208.38,416.76
8313,2784,59,3,217.48,652.44
8314,2785,60,4,285.16,1140.64
8315,2785,24,2,124.22,248.44
8316,2785,26,5,422.35,2111.75
8317,2786,63,2,228.34,456.68
8318,2786,47,4,195.47,781.88
8319,2786,99,4,300.02,1200.08
8320,2786,80,2,15.77,31.54
8321,2787,35,4,362.46,1449.84
8322,2787,53,2,485,970
8323,2788,63,1,228.34,228.34
8324,2788,24,5,124.22,621.1
8325,2788,42,2,495.44,990.88
8326,2788,14,5,444.98,2224.9
8327,2788,48,5,90.18,450.9
8328,2789,84,5,231.72,1158.6
8329,2789,91,3,267.41,802.23
8330,2789,95,1,182.11,182.11
8331,2790,77,1,338.32,338.32
8332,2790,13,2,205.95,411.9
8333,2790,3,4,222.37,889.48
8334,2791,1,2,349.63,699.26
8335,2791,5,1,41.82,41.82
8336,2791,4,1,387.21,387.21
8337,2792,54,2,459.5,919
8338,2793,80,4,15.77,63.08
8339,2794,99,5,300.02,1500.1
8340,2795,5,3,41.82,125.46
8341,2795,8,2,119.39,238.78
8342,2795,62,4,24.46,97.84
8343,2796,55,1,148.84,148.84
8344,2796,99,5,300.02,1500.1
8345,2797,95,5,182.11,910.55
8346,2797,8,3,119.39,358.17
8347,2797,37,3,344.56,1033.68
8348,2798,100,2,304.07,608.14
8349,2798,42,4,495.44,1981.76
8350,2798,54,4,459.5,1838
8351,2799,21,1,285.68,285.68
8352,2799,48,3,90.18,270.54
8353,2799,19,3,153.82,461.46
8354,2799,1,3,349.63,1048.89
8355,2799,34,4,348.91,1395.64
8356,2800,88,5,457.23,2286.15
8357,2800,39,5,73.96,369.8
8358,2800,63,2,228.34,456.68
8359,2800,21,2,285.68,571.36
8360,2801,62,4,24.46,97.84
8361,2801,87,5,499.61,2498.05
8362,2802,3,3,222.37,667.11
8363,2802,73,1,445.17,445.17
8364,2802,4,2,387.21,774.42
8365,2803,48,2,90.18,180.36
8366,2804,93,4,332.77,1331.08
8367,2804,22,1,132.73,132.73
8368,2804,65,3,423.49,1270.47
8369,2804,99,2,300.02,600.04
8370,2804,72,3,119.47,358.41
8371,2805,49,2,48.28,96.56
8372,2805,89,2,33.05,66.1
8373,2805,1,4,349.63,1398.52
8374,2805,86,1,306.93,306.93
8375,2805,84,3,231.72,695.16
8376,2806,86,1,306.93,306.93
8377,2806,47,5,195.47,977.35
8378,2806,42,4,495.44,1981.76
8379,2806,15,3,271.65,814.95
8380,2806,28,1,338.73,338.73
8381,2807,8,1,119.39,119.39
8382,2807,6,3,123.18,369.54
8383,2808,1,5,349.63,1748.15
8384,2808,57,3,129.78,389.34
8385,2808,49,1,48.28,48.28
8386,2808,21,5,285.68,1428.4
8387,2809,51,5,68.81,344.05
8388,2809,66,2,484.65,969.3
8389,2809,59,4,217.48,869.92
8390,2809,13,2,205.95,411.9
8391,2809,37,3,344.56,1033.68
8392,2810,67,3,129.58,388.74
8393,2810,87,5,499.61,2498.05
8394,2810,85,5,44.53,222.65
8395,2811,74,5,113.45,567.25
8396,2812,16,5,165.55,827.75
8397,2812,62,4,24.46,97.84
8398,2812,76,3,369.33,1107.99
8399,2813,94,4,25.54,102.16
8400,2813,59,5,217.48,1087.4
8401,2814,7,5,494.45,2472.25
8402,2814,36,2,256.3,512.6
8403,2814,16,4,165.55,662.2
8404,2814,2,2,365.81,731.62
8405,2814,36,5,256.3,1281.5
8406,2815,18,4,147.41,589.64
8407,2815,9,3,475.18,1425.54
8408,2815,39,2,73.96,147.92
8409,2815,69,5,474.83,2374.15
8410,2815,63,4,228.34,913.36
8411,2816,100,5,304.07,1520.35
8412,2816,81,4,190.81,763.24
8413,2816,28,3,338.73,1016.19
8414,2817,63,1,228.34,228.34
8415,2817,12,4,458.36,1833.44
8416,2817,38,3,308.76,926.28
8417,2817,79,3,181.2,543.6
8418,2818,33,2,465.91,931.82
8419,2818,14,2,444.98,889.96
8420,2818,92,4,86.91,347.64
8421,2818,25,5,219.41,1097.05
8422,2818,7,5,494.45,2472.25
8423,2819,94,1,25.54,25.54
8424,2819,43,1,471.99,471.99
8425,2819,47,5,195.47,977.35
8426,2819,40,4,295.42,1181.68
8427,2820,2,3,365.81,1097.43
8428,2820,34,5,348.91,1744.55
8429,2820,66,3,484.65,1453.95
8430,2820,93,2,332.77,665.54
8431,2820,68,4,421.3,1685.2
8432,2821,10,3,355.47,1066.41
8433,2822,16,3,165.55,496.65
8434,2822,70,5,171.06,855.3
8435,2822,64,1,131.45,131.45
8436,2822,42,2,495.44,990.88
8437,2823,42,3,495.44,1486.32
8438,2824,99,1,300.02,300.02
8439,2824,30,2,79.6,159.2
8440,2825,99,2,300.02,600.04
8441,2825,67,2,129.58,259.16
8442,2826,71,3,228.07,684.21
8443,2826,83,2,248.56,497.12
8444,2826,45,4,60.95,243.8
8445,2827,59,5,217.48,1087.4
8446,2827,17,1,208.38,208.38
8447,2827,33,1,465.91,465.91
8448,2828,9,2,475.18,950.36
8449,2828,50,3,53.82,161.46
8450,2829,75,2,54.82,109.64
8451,2829,72,5,119.47,597.35
8452,2829,52,1,282.24,282.24
8453,2829,25,5,219.41,1097.05
8454,2830,17,3,208.38,625.14
8455,2831,85,1,44.53,44.53
8456,2831,36,5,256.3,1281.5
8457,2832,21,2,285.68,571.36
8458,2832,92,3,86.91,260.73
8459,2832,40,5,295.42,1477.1
8460,2832,26,2,422.35,844.7
8461,2832,2,4,365.81,1463.24
8462,2833,2,5,365.81,1829.05
8463,2833,51,2,68.81,137.62
8464,2833,50,2,53.82,107.64
8465,2833,74,5,113.45,567.25
8466,2834,71,1,228.07,228.07
8467,2834,67,5,129.58,647.9
8468,2835,35,5,362.46,1812.3
8469,2835,17,1,208.38,208.38
8470,2835,65,2,423.49,846.98
8471,2835,15,3,271.65,814.95
8472,2835,22,2,132.73,265.46
8473,2836,1,3,349.63,1048.89
8474,2836,29,3,201.64,604.92
8475,2837,66,3,484.65,1453.95
8476,2837,16,2,165.55,331.1
8477,2838,29,1,201.64,201.64
8478,2838,47,3,195.47,586.41
8479,2838,59,1,217.48,217.48
8480,2838,94,1,25.54,25.54
8481,2839,27,1,199.62,199.62
8482,2839,44,3,275.97,827.91
8483,2839,7,3,494.45,1483.35
8484,2839,66,3,484.65,1453.95
8485,2840,16,1,165.55,165.55
8486,2840,97,3,459.39,1378.17
8487,2841,64,1,131.45,131.45
8488,2841,94,5,25.54,127.7
8489,2841,22,2,132.73,265.46
8490,2842,3,3,222.37,667.11
8491,2842,69,5,474.83,2374.15
8492,2843,34,2,348.91,697.82
8493,2844,56,4,262.46,1049.84
8494,2844,22,2,132.73,265.46
8495,2845,14,3,444.98,1334.94
8496,2846,80,3,15.77,47.31
8497,2846,99,3,300.02,900.06
8498,2846,86,2,306.93,613.86
8499,2846,45,2,60.95,121.9
8500,2847,1,5,349.63,1748.15
8501,2847,23,5,374.08,1870.4
8502,2847,54,2,459.5,919
8503,2847,44,5,275.97,1379.85
8504,2847,62,1,24.46,24.46
8505,2848,7,4,494.45,1977.8
8506,2849,33,2,465.91,931.82
8507,2849,49,3,48.28,144.84
8508,2849,92,5,86.91,434.55
8509,2849,92,1,86.91,86.91
8510,2849,87,4,499.61,1998.44
8511,2850,90,4,495.83,1983.32
8512,2850,6,2,123.18,246.36
8513,2850,81,4,190.81,763.24
8514,2850,94,5,25.54,127.7
8515,2850,99,5,300.02,1500.1
8516,2851,15,1,271.65,271.65
8517,2851,70,2,171.06,342.12
8518,2851,100,3,304.07,912.21
8519,2851,17,1,208.38,208.38
8520,2851,8,3,119.39,358.17
8521,2852,32,1,27.18,27.18
8522,2853,87,1,499.61,499.61
8523,2853,86,2,306.93,613.86
8524,2853,100,5,304.07,1520.35
8525,2853,41,5,129.84,649.2
8526,2854,37,2,344.56,689.12
8527,2854,24,1,124.22,124.22
8528,2854,83,4,248.56,994.24
8529,2855,16,3,165.55,496.65
8530,2855,5,3,41.82,125.46
8531,2856,61,4,137.94,551.76
8532,2856,43,4,471.99,1887.96
8533,2856,51,5,68.81,344.05
8534,2856,34,2,348.91,697.82
8535,2857,50,1,53.82,53.82
8536,2857,24,1,124.22,124.22
8537,2857,35,2,362.46,724.92
8538,2857,8,5,119.39,596.95
8539,2858,13,2,205.95,411.9
8540,2858,54,3,459.5,1378.5
8541,2858,15,4,271.65,1086.6
8542,2859,30,4,79.6,318.4
8543,2860,35,2,362.46,724.92
8544,2860,80,3,15.77,47.31
8545,2860,13,1,205.95,205.95
8546,2860,94,1,25.54,25.54
8547,2861,48,1,90.18,90.18
8548,2861,87,3,499.61,1498.83
8549,2861,37,5,344.56,1722.8
8550,2861,60,4,285.16,1140.64
8551,2861,74,2,113.45,226.9
8552,2862,94,2,25.54,51.08
8553,2862,2,5,365.81,1829.05
8554,2862,33,4,465.91,1863.64
8555,2863,12,2,458.36,916.72
8556,2863,2,3,365.81,1097.43
8557,2864,63,2,228.34,456.68
8558,2864,4,4,387.21,1548.84
8559,2865,17,4,208.38,833.52
8560,2866,86,2,306.93,613.86
8561,2866,80,1,15.77,15.77
8562,2866,45,1,60.95,60.95
8563,2866,19,5,153.82,769.1
8564,2866,5,2,41.82,83.64
8565,2867,42,2,495.44,990.88
8566,2868,63,4,228.34,913.36
8567,2868,70,3,171.06,513.18
8568,2869,54,3,459.5,1378.5
8569,2869,10,2,355.47,710.94
8570,2869,25,2,219.41,438.82
8571,2869,58,3,125.93,377.79
8572,2870,29,5,201.64,1008.2
8573,2870,21,1,285.68,285.68
8574,2870,62,4,24.46,97.84
8575,2870,36,4,256.3,1025.2
8576,2870,18,4,147.41,589.64
8577,2871,8,4,119.39,477.56
8578,2871,66,2,484.65,969.3
8579,2871,35,4,362.46,1449.84
8580,2872,86,2,306.93,613.86
8581,2872,84,1,231.72,231.72
8582,2872,82,3,50.53,151.59
8583,2872,82,1,50.53,50.53
8584,2872,19,4,153.82,615.28
8585,2873,60,4,285.16,1140.64
8586,2873,7,5,494.45,2472.25
8587,2873,53,5,485,2425
8588,2874,51,4,68.81,275.24
8589,2874,22,2,132.73,265.46
8590,2874,21,3,285.68,857.04
8591,2874,83,3,248.56,745.68
8592,2874,34,2,348.91,697.82
8593,2875,16,2,165.55,331.1
8594,2875,73,1,445.17,445.17
8595,2875,16,5,165.55,827.75
8596,2875,36,1,256.3,256.3
8597,2875,93,3,332.77,998.31
8598,2876,30,5,79.6,398
8599,2877,90,4,495.83,1983.32
8600,2877,20,1,468.19,468.19
8601,2877,62,1,24.46,24.46
8602,2877,50,1,53.82,53.82
8603,2878,13,1,205.95,205.95
8604,2878,56,4,262.46,1049.84
8605,2878,1,3,349.63,1048.89
8606,2878,25,4,219.41,877.64
8607,2878,93,1,332.77,332.77
8608,2879,12,1,458.36,458.36
8609,2879,84,5,231.72,1158.6
8610,2879,22,4,132.73,530.92
8611,2879,45,5,60.95,304.75
8612,2879,65,5,423.49,2117.45
8613,2880,89,1,33.05,33.05
8614,2881,93,1,332.77,332.77
8615,2881,8,4,119.39,477.56
8616,2881,31,4,5.09,20.36
8617,2882,50,3,53.82,161.46
8618,2882,51,1,68.81,68.81
8619,2883,85,1,44.53,44.53
8620,2883,37,3,344.56,1033.68
8621,2883,57,5,129.78,648.9
8622,2884,53,2,485,970
8623,2885,73,5,445.17,2225.85
8624,2885,29,2,201.64,403.28
8625,2886,50,3,53.82,161.46
8626,2886,47,2,195.47,390.94
8627,2886,20,5,468.19,2340.95
8628,2886,93,4,332.77,1331.08
8629,2887,3,4,222.37,889.48
8630,2887,5,2,41.82,83.64
8631,2888,48,3,90.18,270.54
8632,2888,87,4,499.61,1998.44
8633,2888,57,3,129.78,389.34
8634,2888,71,1,228.07,228.07
8635,2888,47,3,195.47,586.41
8636,2889,88,3,457.23,1371.69
8637,2889,76,1,369.33,369.33
8638,2889,81,5,190.81,954.05
8639,2890,68,4,421.3,1685.2
8640,2890,5,1,41.82,41.82
8641,2890,83,5,248.56,1242.8
8642,2890,83,2,248.56,497.12
8643,2890,59,2,217.48,434.96
8644,2891,25,5,219.41,1097.05
8645,2892,85,3,44.53,133.59
8646,2892,58,3,125.93,377.79
8647,2892,5,5,41.82,209.1
8648,2892,19,2,153.82,307.64
8649,2893,34,4,348.91,1395.64
8650,2893,62,4,24.46,97.84
8651,2893,58,2,125.93,251.86
8652,2893,41,1,129.84,129.84
8653,2893,65,5,423.49,2117.45
8654,2894,88,4,457.23,1828.92
8655,2895,78,1,485.18,485.18
8656,2895,61,1,137.94,137.94
8657,2895,20,3,468.19,1404.57
8658,2895,59,4,217.48,869.92
8659,2896,6,4,123.18,492.72
8660,2896,34,5,348.91,1744.55
8661,2896,98,2,497.8,995.6
8662,2897,6,3,123.18,369.54
8663,2897,34,4,348.91,1395.64
8664,2898,17,5,208.38,1041.9
8665,2898,59,3,217.48,652.44
8666,2898,33,1,465.91,465.91
8667,2898,7,3,494.45,1483.35
8668,2899,35,5,362.46,1812.3
8669,2900,63,3,228.34,685.02
8670,2900,92,4,86.91,347.64
8671,2901,16,1,165.55,165.55
8672,2902,57,4,129.78,519.12
8673,2902,82,4,50.53,202.12
8674,2902,63,4,228.34,913.36
8675,2903,16,2,165.55,331.1
8676,2904,53,2,485,970
8677,2904,1,4,349.63,1398.52
8678,2905,39,5,73.96,369.8
8679,2906,35,4,362.46,1449.84
8680,2907,56,4,262.46,1049.84
8681,2907,60,1,285.16,285.16
8682,2907,51,2,68.81,137.62
8683,2907,100,4,304.07,1216.28
8684,2907,86,5,306.93,1534.65
8685,2908,38,5,308.76,1543.8
8686,2908,44,1,275.97,275.97
8687,2908,34,2,348.91,697.82
8688,2908,91,3,267.41,802.23
8689,2908,36,1,256.3,256.3
8690,2909,98,5,497.8,2489
8691,2909,13,5,205.95,1029.75
8692,2909,33,3,465.91,1397.73
8693,2910,25,1,219.41,219.41
8694,2910,60,3,285.16,855.48
8695,2911,70,2,171.06,342.12
8696,2912,27,5,199.62,998.1
8697,2912,25,3,219.41,658.23
8698,2912,90,4,495.83,1983.32
8699,2912,95,3,182.11,546.33
8700,2913,23,4,374.08,1496.32
8701,2913,52,4,282.24,1128.96
8702,2913,95,4,182.11,728.44
8703,2914,19,5,153.82,769.1
8704,2914,49,2,48.28,96.56
8705,2915,36,3,256.3,768.9
8706,2915,58,4,125.93,503.72
8707,2915,100,1,304.07,304.07
8708,2915,96,3,226.88,680.64
8709,2916,74,3,113.45,340.35
8710,2916,43,4,471.99,1887.96
8711,2917,84,2,231.72,463.44
8712,2917,57,4,129.78,519.12
8713,2917,70,3,171.06,513.18
8714,2917,8,3,119.39,358.17
8715,2918,60,5,285.16,1425.8
8716,2918,78,1,485.18,485.18
8717,2918,69,4,474.83,1899.32
8718,2918,56,4,262.46,1049.84
8719,2918,76,5,369.33,1846.65
8720,2919,88,4,457.23,1828.92
8721,2920,87,1,499.61,499.61
8722,2920,41,3,129.84,389.52
8723,2920,69,2,474.83,949.66
8724,2920,12,3,458.36,1375.08
8725,2921,97,4,459.39,1837.56
8726,2921,88,1,457.23,457.23
8727,2921,63,3,228.34,685.02
8728,2921,3,3,222.37,667.11
8729,2922,6,4,123.18,492.72
8730,2922,66,4,484.65,1938.6
8731,2923,22,2,132.73,265.46
8732,2923,55,4,148.84,595.36
8733,2923,25,2,219.41,438.82
8734,2923,47,5,195.47,977.35
8735,2923,81,1,190.81,190.81
8736,2924,66,2,484.65,969.3
8737,2924,40,5,295.42,1477.1
8738,2924,76,4,369.33,1477.32
8739,2924,18,3,147.41,442.23
8740,2925,26,4,422.35,1689.4
8741,2925,83,3,248.56,745.68
8742,2925,94,4,25.54,102.16
8743,2925,45,5,60.95,304.75
8744,2925,22,2,132.73,265.46
8745,2926,88,1,457.23,457.23
8746,2927,41,1,129.84,129.84
8747,2927,1,4,349.63,1398.52
8748,2927,23,3,374.08,1122.24
8749,2928,14,2,444.98,889.96
8750,2929,68,1,421.3,421.3
8751,2929,43,1,471.99,471.99
8752,2929,47,4,195.47,781.88
8753,2930,50,1,53.82,53.82
8754,2930,5,5,41.82,209.1
8755,2930,37,4,344.56,1378.24
8756,2931,20,4,468.19,1872.76
8757,2932,12,3,458.36,1375.08
8758,2932,51,1,68.81,68.81
8759,2932,37,5,344.56,1722.8
8760,2932,49,4,48.28,193.12
8761,2932,28,5,338.73,1693.65
8762,2933,57,4,129.78,519.12
8763,2933,22,1,132.73,132.73
8764,2933,2,5,365.81,1829.05
8765,2933,93,3,332.77,998.31
8766,2933,87,3,499.61,1498.83
8767,2934,89,4,33.05,132.2
8768,2935,8,1,119.39,119.39
8769,2935,58,4,125.93,503.72
8770,2935,26,2,422.35,844.7
8771,2936,31,3,5.09,15.27
8772,2937,86,2,306.93,613.86
8773,2937,20,3,468.19,1404.57
8774,2937,65,5,423.49,2117.45
8775,2938,67,3,129.58,388.74
8776,2938,63,1,228.34,228.34
8777,2938,69,1,474.83,474.83
8778,2938,3,4,222.37,889.48
8779,2938,53,1,485,485
8780,2939,1,2,349.63,699.26
8781,2939,100,5,304.07,1520.35
8782,2939,93,3,332.77,998.31
8783,2940,72,3,119.47,358.41
8784,2941,65,3,423.49,1270.47
8785,2942,96,2,226.88,453.76
8786,2942,88,5,457.23,2286.15
8787,2942,25,2,219.41,438.82
8788,2943,57,5,129.78,648.9
8789,2944,31,2,5.09,10.18
8790,2944,80,3,15.77,47.31
8791,2944,24,1,124.22,124.22
8792,2944,46,5,22.72,113.6
8793,2944,60,2,285.16,570.32
8794,2945,38,2,308.76,617.52
8795,2945,30,3,79.6,238.8
8796,2945,75,1,54.82,54.82
8797,2945,9,4,475.18,1900.72
8798,2945,18,4,147.41,589.64
8799,2946,94,4,25.54,102.16
8800,2946,29,1,201.64,201.64
8801,2947,92,4,86.91,347.64
8802,2947,87,4,499.61,1998.44
8803,2948,84,4,231.72,926.88
8804,2948,12,3,458.36,1375.08
8805,2949,48,5,90.18,450.9
8806,2950,56,3,262.46,787.38
8807,2950,66,1,484.65,484.65
8808,2950,27,3,199.62,598.86
8809,2950,34,2,348.91,697.82
8810,2951,22,1,132.73,132.73
8811,2951,60,1,285.16,285.16
8812,2951,92,1,86.91,86.91
8813,2951,27,4,199.62,798.48
8814,2951,23,2,374.08,748.16
8815,2952,10,2,355.47,710.94
8816,2952,35,2,362.46,724.92
8817,2952,87,2,499.61,999.22
8818,2952,48,3,90.18,270.54
8819,2953,98,3,497.8,1493.4
8820,2953,83,3,248.56,745.68
8821,2953,1,3,349.63,1048.89
8822,2953,29,3,201.64,604.92
8823,2953,9,1,475.18,475.18
8824,2954,89,5,33.05,165.25
8825,2954,12,2,458.36,916.72
8826,2954,74,1,113.45,113.45
8827,2955,67,5,129.58,647.9
8828,2956,28,4,338.73,1354.92
8829,2956,38,5,308.76,1543.8
8830,2956,9,1,475.18,475.18
8831,2957,99,1,300.02,300.02
8832,2957,33,4,465.91,1863.64
8833,2958,44,1,275.97,275.97
8834,2958,82,4,50.53,202.12
8835,2959,13,1,205.95,205.95
8836,2959,76,2,369.33,738.66
8837,2959,16,1,165.55,165.55
8838,2960,73,3,445.17,1335.51
8839,2960,45,4,60.95,243.8
8840,2960,42,1,495.44,495.44
8841,2961,64,1,131.45,131.45
8842,2961,15,3,271.65,814.95
8843,2961,59,4,217.48,869.92
8844,2962,23,5,374.08,1870.4
8845,2962,80,2,15.77,31.54
8846,2962,50,5,53.82,269.1
8847,2962,71,5,228.07,1140.35
8848,2963,40,1,295.42,295.42
8849,2963,72,3,119.47,358.41
8850,2963,21,4,285.68,1142.72
8851,2963,92,1,86.91,86.91
8852,2964,86,4,306.93,1227.72
8853,2965,51,4,68.81,275.24
8854,2965,3,5,222.37,1111.85
8855,2966,16,4,165.55,662.2
8856,2966,73,5,445.17,2225.85
8857,2966,12,1,458.36,458.36
8858,2967,8,3,119.39,358.17
8859,2967,98,1,497.8,497.8
8860,2967,68,1,421.3,421.3
8861,2967,56,2,262.46,524.92
8862,2968,33,5,465.91,2329.55
8863,2968,74,4,113.45,453.8
8864,2968,15,4,271.65,1086.6
8865,2968,35,1,362.46,362.46
8866,2968,40,2,295.42,590.84
8867,2969,30,2,79.6,159.2
8868,2969,41,4,129.84,519.36
8869,2969,91,4,267.41,1069.64
8870,2969,84,4,231.72,926.88
8871,2970,52,1,282.24,282.24
8872,2970,34,2,348.91,697.82
8873,2970,46,2,22.72,45.44
8874,2970,53,4,485,1940
8875,2971,11,3,40.17,120.51
8876,2972,11,4,40.17,160.68
8877,2972,33,3,465.91,1397.73
8878,2973,100,3,304.07,912.21
8879,2974,65,3,423.49,1270.47
8880,2974,5,2,41.82,83.64
8881,2975,40,5,295.42,1477.1
8882,2975,95,1,182.11,182.11
8883,2975,6,3,123.18,369.54
8884,2975,46,4,22.72,90.88
8885,2975,19,1,153.82,153.82
8886,2976,18,1,147.41,147.41
8887,2976,63,2,228.34,456.68
8888,2976,67,1,129.58,129.58
8889,2976,50,4,53.82,215.28
8890,2976,71,3,228.07,684.21
8891,2977,14,4,444.98,1779.92
8892,2977,41,4,129.84,519.36
8893,2977,14,5,444.98,2224.9
8894,2977,79,4,181.2,724.8
8895,2978,32,3,27.18,81.54
8896,2978,79,5,181.2,906
8897,2978,46,1,22.72,22.72
8898,2978,39,3,73.96,221.88
8899,2979,51,4,68.81,275.24
8900,2979,89,5,33.05,165.25
8901,2979,22,3,132.73,398.19
8902,2979,97,4,459.39,1837.56
8903,2980,71,2,228.07,456.14
8904,2980,23,5,374.08,1870.4
8905,2981,41,4,129.84,519.36
8906,2981,19,4,153.82,615.28
8907,2981,37,5,344.56,1722.8
8908,2981,10,4,355.47,1421.88
8909,2981,47,5,195.47,977.35
8910,2982,45,5,60.95,304.75
8911,2982,90,4,495.83,1983.32
8912,2982,83,4,248.56,994.24
8913,2982,42,3,495.44,1486.32
8914,2983,100,4,304.07,1216.28
8915,2983,45,1,60.95,60.95
8916,2984,34,1,348.91,348.91
8917,2984,58,5,125.93,629.65
8918,2984,2,4,365.81,1463.24
8919,2984,39,5,73.96,369.8
8920,2984,91,3,267.41,802.23
8921,2985,59,2,217.48,434.96
8922,2985,40,3,295.42,886.26
8923,2985,27,2,199.62,399.24
8924,2986,65,2,423.49,846.98
8925,2986,100,5,304.07,1520.35
8926,2986,8,1,119.39,119.39
8927,2986,35,3,362.46,1087.38
8928,2986,74,4,113.45,453.8
8929,2987,18,5,147.41,737.05
8930,2987,20,4,468.19,1872.76
8931,2987,15,4,271.65,1086.6
8932,2987,12,1,458.36,458.36
8933,2988,62,3,24.46,73.38
8934,2988,44,4,275.97,1103.88
8935,2988,25,5,219.41,1097.05
8936,2988,32,4,27.18,108.72
8937,2988,46,4,22.72,90.88
8938,2989,77,1,338.32,338.32
8939,2989,69,3,474.83,1424.49
8940,2990,26,5,422.35,2111.75
8941,2990,66,2,484.65,969.3
8942,2991,91,3,267.41,802.23
8943,2991,11,5,40.17,200.85
8944,2991,30,4,79.6,318.4
8945,2992,50,3,53.82,161.46
8946,2992,90,3,495.83,1487.49
8947,2992,73,5,445.17,2225.85
8948,2993,8,2,119.39,238.78
8949,2993,83,3,248.56,745.68
8950,2993,75,1,54.82,54.82
8951,2993,36,4,256.3,1025.2
8952,2993,79,4,181.2,724.8
8953,2994,4,2,387.21,774.42
8954,2994,96,2,226.88,453.76
8955,2995,77,3,338.32,1014.96
8956,2995,64,5,131.45,657.25
8957,2995,89,3,33.05,99.15
8958,2996,84,4,231.72,926.88
8959,2996,63,1,228.34,228.34
8960,2996,23,5,374.08,1870.4
8961,2997,75,2,54.82,109.64
8962,2998,36,3,256.3,768.9
